Index,Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Yearly_IncomeK,Will_vote_only_large_party,Weighted_education_rank,Number_of_valued_Kneset_members,Overall_happiness_score,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Vote
4837,-0.9004321178441124,-0.8350310451487781,-0.6440250707565489,-0.6729634414360146,0.5300660433278014,-1.1465386571273466,-0.7427213002367685,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,2.1624735358642124,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Browns
7165,1.5509826406662874,0.5291834625082127,-0.18525098502736578,1.815052845387558,2.403457135199477,0.30605815702941375,-4.036111241315673,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Blues
840,0.3788777921380391,0.05612008024926504,-0.19708054146395698,-0.6729634414360146,-0.5810276622592321,1.758654971186174,-0.3679956284669582,2.2074060590280986,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
7555,-0.4656369074191995,0.7943005879303382,-0.0393079957213558,-0.6729634414360146,-1.1221602061728515,-0.4202402500489664,-0.04808798680198478,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Browns
4476,-0.1263409159094287,0.29074737070249823,-1.0987348114445736,0.5710447019757717,-0.07766385921426332,-0.057091046509776325,-0.18881853866347717,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,4.923056620280382,-0.45858979646934356,Oranges
3845,-1.0156408016333929,-0.8587659352896573,-1.2806688230485195,-0.6729634414360146,0.7762744574020183,0.30605815702941375,0.668498862967256,2.2074060590280986,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Whites
7097,-0.2530488065797671,-0.2146584901003916,0.13499625193994028,-0.6729634414360146,-0.6202403926139156,1.395505767646984,0.19125363089069644,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,2.1624735358642124,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
337,3.2814652005126326,-1.8389595402721577,-3.8795353158500556,1.815052845387558,4.142049193740957,1.758654971186174,-2.930858028551923,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Blues
8538,-0.9448386311513061,0.03733354213099457,-0.21969565123058413,-0.6729634414360146,-0.5967162406942049,0.6692073605686039,0.6550301145707899,2.2074060590280986,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
8640,3.5028380533222037,1.2702441857911293,0.7110660056759674,1.815052845387558,-0.547124900625059,0.6692073605686039,-0.9041928451320286,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,2.180598015261008,Blues
1613,-0.8153111201532657,-0.16447852192196288,-0.18947211136524797,-0.6729634414360146,-0.5565256853577962,1.758654971186174,0.12909093782888204,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
9778,0.14945077657886213,-0.3131061774429801,-0.14377870988436509,-0.6729634414360146,-0.35047437099574136,-0.4202402500489664,-0.1471857181618022,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,2.180598015261008,Purples
6176,-0.18636233917298056,-0.8137246910634691,-0.7077183048398425,-0.6729634414360146,0.580574190900645,-1.1465386571273466,-0.8394041419353792,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,2.1624735358642124,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Browns
5048,-0.5468220730991714,0.34477774975021347,0.5993713997748219,0.5710447019757717,-1.080565986234693,-0.057091046509776325,-0.3848672136885197,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,4.600670832261848,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Greys
7658,-0.5714059087035467,0.06718991652680807,-0.6344276542640669,0.5710447019757717,-0.4009974428661093,0.30605815702941375,0.10655181599579158,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,4.923056620280382,-0.45858979646934356,Reds
5942,1.206549714811443,-0.12787660688181743,-0.6934159278611279,1.815052845387558,-0.35640684096548403,1.395505767646984,-0.8157651722769766,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Blues
129,2.445423359899702,0.2843810958198002,-3.7000090038022866,1.815052845387558,2.301432771863085,1.0323565641077939,0.9178951097498077,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,2.180598015261008,Blues
3795,-0.34273016872173545,-0.14077173548408464,-0.11074308850985817,-0.6729634414360146,-0.43648397228329106,0.6692073605686039,-0.4497040742488242,-0.45302041095252354,-0.46307307950591925,2.2903753836420155,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
7916,-0.27366306040378163,0.6441975385749528,0.5489189417386804,0.5710447019757717,-0.9381413764967674,-0.057091046509776325,-0.672123692974691,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,4.600670832261848,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Greys
1758,-0.21590895612828567,0.2623350513086884,0.5433657691221843,-0.6729634414360146,-0.5565256853577962,1.0323565641077939,0.7284205533834194,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,2.180598015261008,Purples
8708,-0.6428599315696168,-0.4854137116002419,-0.2540762550932966,-0.6729634414360146,-0.07618415661513338,-1.5096878606665367,-0.4291822391045818,-0.45302041095252354,-0.46307307950591925,2.2903753836420155,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Browns
1664,1.434422270151899,-0.45686736499664893,-1.9427885758970886,1.815052845387558,1.130397134581515,-0.7833894535881565,1.2588679068764013,-0.45302041095252354,-0.46307307950591925,2.2903753836420155,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Blues
6197,-0.5141077968168105,2.031599822268937,1.9716124043758982,-0.6729634414360146,0.1575497944158284,-0.057091046509776325,0.049015292425755065,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Pinks
2771,0.045914890376441087,0.49904701198129187,-0.5916047076844129,0.5710447019757717,-0.5461251857818449,-0.4202402500489664,-0.27414416024144134,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,4.600670832261848,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Greys
1147,-0.3281249162250197,0.3712514544531178,0.5931383334788441,-0.6729634414360146,-1.0744299335618923,1.0323565641077939,-0.4144867189924833,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
2083,-0.07590186948051852,-0.017365771345272722,-0.4702647796066057,-0.6729634414360146,-0.45461069611417315,1.758654971186174,-0.007101555334004205,2.2074060590280986,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
8957,-0.6363830641106857,0.36534264644527314,-0.5288796280325743,0.5710447019757717,-0.49936839975991526,-1.1465386571273466,-0.41580806256512215,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,4.016594020178761,-0.20312583769208153,-0.45858979646934356,Greys
1114,1.9941209902376844,-0.18510156442046516,-4.05851780841009,1.815052845387558,2.9242196074675344,1.0323565641077939,-1.5246607742768625,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,2.180598015261008,Blues
2192,2.276867352795557,-1.3047403326991676,-0.9688596877868924,1.815052845387558,3.165752189669817,0.30605815702941375,-4.04131433692896,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,2.180598015261008,Blues
226,-0.6826947449329807,-0.09566440255136133,0.09801973241192218,0.5710447019757717,-0.09278390692155246,-1.1465386571273466,-1.1707079962867317,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,4.923056620280382,-0.45858979646934356,Oranges
473,-0.46046930259760616,-0.044586003507855854,-0.596955342299635,-0.6729634414360146,-0.3576567825665021,0.30605815702941375,0.14483853364024735,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,2.1624735358642124,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
7686,-0.5934922528111923,0.3131432621904515,-0.13478348696502065,-0.6729634414360146,-0.7617759074377612,-0.4202402500489664,0.7978690543816194,-0.45302041095252354,-0.46307307950591925,2.2903753836420155,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
8365,0.5073808981933723,0.3137872577274914,-1.0273951490176922,0.5710447019757717,-0.1419561532997158,-1.8728370642057268,-0.20920725633503287,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,4.016594020178761,-0.20312583769208153,-0.45858979646934356,Oranges
3828,2.936569572252689,0.8687390482594238,-0.2833936696433707,1.815052845387558,-0.9200525547984649,-0.057091046509776325,0.06580622749786162,-0.45302041095252354,-0.46307307950591925,2.2903753836420155,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Turquoises
694,1.5147744987607503,0.9137549455327693,-1.5405249064381747,1.815052845387558,1.7279114772217175,0.30605815702941375,-2.7645857425300524,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Blues
442,2.1209680509050677,0.8918611069797574,-0.01995360621265169,1.815052845387558,-0.6477963846481296,-0.4202402500489664,1.1754884797891512,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,2.180598015261008,Blues
6980,1.3415316568766344,0.6877523159445078,0.21262862645405148,1.815052845387558,-1.287199550700853,1.395505767646984,-0.13328280559640884,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Turquoises
3510,-0.9086480379010933,0.09920276148396422,0.20505338000076326,-0.6729634414360146,-0.973282571006914,-0.057091046509776325,0.09524154755461116,-0.45302041095252354,-0.46307307950591925,2.2903753836420155,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
7934,-0.7821335994497773,-0.8002650750711352,1.0408463102147492,-0.6729634414360146,0.38022051715319694,1.758654971186174,1.4757604026333038,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Greens
919,-1.0353861913729625,-0.5125216336150905,-0.43744356855070166,-0.6729634414360146,-0.03590708884475005,-0.4202402500489664,-0.1571152372121201,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,2.180598015261008,Purples
1169,-0.8334027697167473,-0.28235510116438606,-0.8536007231756092,0.5710447019757717,0.031142203924342495,-0.7833894535881565,-0.1657092434883746,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,4.016594020178761,-0.20312583769208153,-0.45858979646934356,Oranges
8519,-0.8229398407988926,0.8655893871390447,0.5565568648721797,-0.6729634414360146,-1.5584115453865584,-0.7833894535881565,0.3496065075214937,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,2.180598015261008,Whites
3540,-0.42900759745222417,0.058298317365066084,-0.3774207295143038,0.5710447019757717,0.10800073214270739,-0.7833894535881565,-1.31511491704648,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,4.923056620280382,-0.45858979646934356,Oranges
417,-0.8331430990988387,0.026694231344860805,-0.09608414697522003,-0.6729634414360146,-0.3788266706065916,0.6692073605686039,0.19125363089069644,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,2.180598015261008,Purples
2724,-0.8164406834641526,0.1376913467308263,-0.2954902431383123,0.5710447019757717,-0.2912194201909206,-0.7833894535881565,-0.8675669439312683,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,4.016594020178761,-0.20312583769208153,-0.45858979646934356,Greys
6596,0.1512581249549869,2.1934537604324738,2.0570202173837253,-0.6729634414360146,0.34815117356070646,0.30605815702941375,0.09866733269369055,2.2074060590280986,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Pinks
2746,-0.8466909012564512,0.4155324835694846,-0.5148803602174055,-0.6729634414360146,-0.6738566688745944,0.6692073605686039,0.1174551615306191,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
5576,0.8800140044909628,-0.6517110607083609,-0.769311957200215,-0.6729634414360146,0.44651699741755835,-0.4202402500489664,-0.7621242698794342,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Browns
4568,-0.16562803692888065,-0.994381276920953,0.7722186903687188,-0.6729634414360146,0.715781860103518,1.0323565641077939,1.7962356134831103,2.2074060590280986,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Greens
3507,-0.3450513488858018,0.5669372974908548,0.09048786432280148,-0.6729634414360146,-1.2580363026186896,-0.057091046509776325,0.19125363089069644,-0.45302041095252354,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,2.1624735358642124,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
3591,0.029336997270857784,-0.8142666984913258,-0.8669266520447052,-0.6729634414360146,0.80231945741331,-0.057091046509776325,-1.1546672699372291,2.2074060590280986,-0.46307307950591925,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Browns
5045,0.9002676984743527,0.8049805166660022,0.2559717190132569,-0.6729634414360146,-1.4082088279514349,-1.5096878606665367,0.06209211593758174,-0.45302041095252354,-0.46307307950591925,2.2903753836420155,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Browns
8915,-0.026555090175262922,0.28724431357855623,0.25110021646799535,-0.6729634414360146,-1.183426521689793,1.0323565641077939,0.1644136516101917,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Purples
3109,3.1917598284981157,-0.07821911851158037,1.2299022993749094,1.815052845387558,-0.3702540719295949,1.395505767646984,-0.7387601297090044,-0.45302041095252354,2.1594863624267697,-0.436609652348717,-0.2173596061225631,-0.4624334048094416,-0.2489671584870543,-0.20312583769208153,-0.45858979646934356,Yellows
